Type,ID,Name,Color
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R01364,4-fumarylacetoacetate fumarylhydrolase; Acetoacetate + Fumarate <=> 4-Fumarylacetoacetate + H2O,#FFCA60
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R00497,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming); ATP + gamma-L-Glutamyl-L-cysteine + Glycine <=> ADP + Orthophosphate + Glutathione,#FF9200
Reaction,R04051,3-Phosphonopyruvate + L-Glutamate <=> 2-Amino-3-phosphonopropanoate + 2-Oxoglutarate,#FF9100
Reaction,R02467,Cysteamine:oxygen oxidoreductase; Cysteamine + Oxygen <=> Hypotaurine,#FF8E00
Reaction,R02600,isethionate:NADP+ oxidoreductase; Sulfoacetaldehyde + NADPH + H+ <=> 2-Hydroxyethanesulfonate + NADP+,#FF9B05
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R01290,L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming); L-Serine + L-Homocysteine <=> L-Cystathionine + H2O,#FFC95C
Reaction,R05225,"Adenosyl cobyrinate a,c diamide + 4 L-Glutamine + 4 ATP + 4 H2O <=> Adenosyl cobyrinate hexaamide + 4 L-Glutamate + 4 Orthophosphate + 4 ADP",#FFB4CD
Reaction,R00036,5-aminolevulinate hydro-lyase (adding 5-aminolevulinate and cyclizing; porphobilinogen-forming); 2 5-Aminolevulinate <=> Porphobilinogen + 2 H2O,#FFB3CC
Reaction,R00036,5-aminolevulinate hydro-lyase (adding 5-aminolevulinate and cyclizing; porphobilinogen-forming); 2 5-Aminolevulinate <=> Porphobilinogen + 2 H2O,#FFB3CC
Reaction,R00036,5-aminolevulinate hydro-lyase (adding 5-aminolevulinate and cyclizing; porphobilinogen-forming); 2 5-Aminolevulinate <=> Porphobilinogen + 2 H2O,#FFB3CC
Reaction,R00036,5-aminolevulinate hydro-lyase (adding 5-aminolevulinate and cyclizing; porphobilinogen-forming); 2 5-Aminolevulinate <=> Porphobilinogen + 2 H2O,#FFB3CC
Reaction,R00036,5-aminolevulinate hydro-lyase (adding 5-aminolevulinate and cyclizing; porphobilinogen-forming); 2 5-Aminolevulinate <=> Porphobilinogen + 2 H2O,#FFB3CC
Reaction,R00036,5-aminolevulinate hydro-lyase (adding 5-aminolevulinate and cyclizing; porphobilinogen-forming); 2 5-Aminolevulinate <=> Porphobilinogen + 2 H2O,#FFB3CC
